cluster_number	contributing_patients	num_tcrs_in_clust	total_reads	is_cancer_assoc
31051	1	1	10	False
45087	1	1	9	False
11808	1	1	5	False
41696	1	1	2	False
10648	1	1	4	False
23061	1	2	8	False
40719	1	1	5	False
20240	1	1	3	False
52302	1	1	2	False
5976	1	1	5	False
7790	1	1	1	False
21644	1	1	2	False
10527	1	1	1	False
16523	1	1	2	False
30175	1	1	3	False
34501	1	1	3	False
43801	1	1	4	False
33230	1	1	2	False
46581	1	1	4	False
19543	1	1	2	False
39589	1	1	2	False
3419	1	1	8	False
49908	1	1	2	False
12212	1	1	3	False
4027	1	1	3	False
5434	1	1	4	False
38612	1	1	2	False
31360	2	2	6	False
3080	1	1	1	False
30322	1	1	6	False
26637	1	1	2	False
40737	2	2	4	False
28058	1	1	2	False
14968	1	2	6	False
42889	1	1	5	False
13661	1	1	2	False
36539	1	1	5	False
5319	1	1	2	False
37175	1	1	8	False
46785	1	1	2	False
33719	1	1	4	False
12145	1	1	2	False
39624	1	1	6	False
3829	1	1	2	False
35846	1	1	1	False
20833	1	1	2	False
13835	1	1	2	False
6726	1	1	6	False
26432	1	1	4	False
38276	1	2	3	False
23673	1	1	3	False
15653	1	1	2	False
41682	1	1	2	False
38468	1	1	2	False
47362	1	1	2	False
33718	1	2	3	False
21491	1	1	12	False
2446	1	1	2	False
29071	1	1	2	False
1113	1	1	3	False
13259	1	1	1	False
32768	1	1	4	False
11591	1	1	11	False
46793	1	1	2	False
8676	1	1	3	False
2458	1	1	4	False
43798	1	1	2	False
8910	1	1	2	False
4307	1	1	2	False
23935	1	1	1	False
19563	1	1	1	False
14739	1	1	3	False
35791	1	1	2	False
3577	1	1	2	False
31986	1	1	1	False
36374	1	1	3	False
42250	1	1	2	False
30922	1	1	6	False
21179	1	1	1	False
3985	1	1	2	False
1496	1	1	2	False
4653	2	9	14	False
51269	1	1	3	False
26658	1	1	1	False
32269	1	1	1	False
13941	1	1	2	False
21320	1	1	4	False
13458	1	1	1	False
349	1	1	2	False
4803	1	1	2	False
24627	1	1	2	False
24078	1	1	1	False
38221	1	1	3	False
7694	1	2	7	False
5986	1	1	3	False
44697	1	1	2	False
5946	1	1	2	False
5939	1	1	10	True
28694	1	1	1	False
34686	1	1	4	False
16293	1	1	2	False
34648	1	1	2	True
3136	1	1	4	False
26434	1	1	6	False
4692	1	1	1	False
46812	1	1	1	False
33492	1	1	2	False
24543	1	1	4	False
41712	1	1	2	False
4791	1	1	1	False
29385	1	1	2	False
27605	1	1	4	False
43643	1	1	3	False
4320	1	1	1	False
32551	3	3	5	False
38077	1	1	1	False
51065	1	1	5	False
14805	1	1	1	False
19584	1	1	3	False
43204	1	2	4	False
2031	2	2	3	False
27871	1	1	2	False
13714	1	1	2	False
15928	2	2	3	False
7197	1	1	1	False
47002	1	2	4	False
863	1	1	1	False
44758	1	1	8	False
44767	2	2	3	False
27221	1	3	5	False
39182	1	1	1	False
39316	1	1	1	False
26668	1	1	13	False
20061	1	1	2	False
33435	1	1	2	False
31936	1	1	1	False
95	1	1	2	False
34704	1	2	3	False
19971	1	1	5	False
48369	1	1	1	False
34974	1	1	2	False
10352	1	1	4	False
33168	1	1	3	False
52155	1	2	6	False
17321	1	1	1	False
31977	1	1	2	False
25734	2	2	9	False
28998	2	2	12	False
44872	1	1	2	False
40571	1	1	3	False
16048	1	1	1	False
3021	1	1	1	False
15829	2	2	8	False
42151	1	1	2	False
49728	1	1	2	False
9961	1	1	3	False
18653	1	1	2	False
27282	1	1	1	False
52284	1	1	2	False
31922	1	1	1	False
21779	1	1	1	False
19113	2	2	3	False
14034	1	1	1	False
47176	1	1	2	False
33933	1	1	3	False
22988	1	1	5	False
43273	1	1	1	False
18923	1	1	2	False
50843	1	1	1	False
3821	1	1	2	False
14803	2	2	6	False
38053	1	1	1	False
19452	1	1	2	False
39603	1	1	3	False
23906	1	1	2	False
37887	1	1	1	False
8036	1	1	2	False
26412	1	1	1	False
30405	1	1	4	False
36764	2	2	3	False
30010	1	1	1	False
20978	1	1	2	False
39397	1	1	1	False
36792	1	1	1	False
3977	1	1	2	False
30734	1	1	1	False
28222	1	1	1	False
34177	1	1	1	False
19965	1	1	1	False
29333	1	1	1	False
22691	1	1	1	False
24366	1	1	1	False
41759	2	2	7	False
7340	1	1	1	False
31327	1	1	3	False
684	1	1	2	False
15956	1	1	1	False
79	1	1	2	False
5006	1	1	1	False
11625	1	1	4	False
51313	1	1	1	False
11095	1	2	6	False
3017	2	2	2	False
31375	1	1	2	False
40166	1	1	1	False
30640	1	1	2	False
10347	1	1	1	False
40653	1	1	1	False
42709	1	2	2	False
48936	1	1	1	False
5558	1	1	2	False
26443	1	1	6	False
19893	2	3	4	False
49225	2	2	2	False
37721	1	1	1	False
556	1	1	2	False
39020	1	1	2	False
2289	1	1	2	False
36130	1	1	2	False
23971	1	1	1	False
37340	1	1	2	False
28793	1	1	3	False
28766	1	1	6	False
19781	1	1	6	False
5898	1	1	1	False
6911	1	1	2	False
26566	1	1	1	False
6442	2	2	2	False
12072	1	2	2	False
9478	1	1	2	False
19154	1	1	5	False
14066	1	1	1	False
41111	1	1	3	False
30112	1	1	3	False
21875	1	1	2	False
24515	1	2	4	False
43660	1	1	2	False
40363	1	1	10	False
7849	1	2	10	False
29864	1	1	2	False
43264	2	2	3	False
8105	1	1	1	False
19235	1	1	1	False
49914	1	1	1	False
19286	1	1	2	False
3626	1	1	2	False
38048	2	2	3	False
19568	1	1	1	False
19472	1	2	3	False
46510	1	1	2	False
38097	1	1	2	False
3721	2	2	7	False
22857	1	1	3	False
38624	1	2	2	False
11163	1	1	1	True
5523	1	1	5	False
26509	1	1	4	False
27872	1	1	3	False
17845	1	1	1	False
34500	1	1	1	False
28401	1	1	2	False
9339	1	1	1	False
44618	1	1	5	False
48709	1	1	2	False
24195	1	1	8	False
6547	1	1	2	False
36893	1	1	2	False
37170	1	1	2	False
5547	1	1	1	False
47773	1	1	1	False
42808	1	1	2	False
38860	1	2	2	False
38137	1	1	2	False
24779	1	1	1	False
3267	2	2	2	False
24186	1	1	1	False
37647	2	3	4	False
15524	1	1	2	False
11172	1	1	1	False
34543	1	2	2	False
10486	1	1	1	False
19992	1	1	1	False
29883	1	1	2	False
16182	1	1	1	False
21357	1	1	1	False
40133	1	1	4	False
9283	1	1	1	False
31608	1	1	3	False
17354	1	1	2	False
51863	1	1	1	False
33026	1	1	1	False
525	2	2	4	False
29919	1	1	1	False
21421	1	1	4	False
37694	1	2	2	False
43129	1	1	1	False
32667	1	1	1	False
19782	2	2	4	False
23379	1	1	2	False
29057	1	2	4	False
48140	1	1	5	False
19648	1	1	1	False
23223	1	1	2	False
11495	1	1	1	False
21108	1	1	2	False
34147	1	1	3	False
23765	1	1	1	False
9985	1	1	1	False
23662	1	1	2	False
12038	1	1	2	False
4986	1	1	2	False
21638	1	1	3	False
21911	1	1	1	False
1924	1	1	2	False
22753	1	1	1	False
32308	1	1	2	False
43662	1	1	2	False
9054	1	1	1	False
27438	1	1	2	False
43232	1	1	1	False
35877	1	1	5	False
18928	1	1	1	False
8092	1	1	2	False
19219	1	1	1	False
34005	1	1	1	False
46563	1	1	1	False
19200	1	1	2	False
12237	2	2	2	False
35903	1	1	1	False
19395	2	2	3	False
19601	1	1	1	False
39949	1	1	2	False
39853	1	1	1	False
18422	1	1	1	False
43202	1	1	1	False
43183	1	2	2	False
15281	1	1	1	False
52361	1	2	4	False
34319	1	1	1	False
11537	1	1	1	False
31078	1	2	2	False
36316	1	1	1	False
17074	1	1	1	False
18141	1	1	1	False
26510	1	1	1	False
3990	1	1	1	False
27782	1	1	2	False
15529	1	1	1	False
11922	2	2	2	False
4802	1	1	1	False
22530	2	2	2	False
27681	1	1	1	False
44391	1	1	3	False
14177	1	1	1	False
9777	1	1	1	False
28000	1	2	4	False
24156	1	1	4	False
4576	1	1	1	False
20106	1	1	1	False
37433	1	1	2	False
41442	1	1	6	False
13252	1	1	2	False
11554	1	1	3	False
41091	1	1	2	False
35264	1	1	3	False
12545	2	2	8	False
36453	1	1	2	False
48771	1	1	3	False
42702	1	1	1	False
17080	1	1	1	False
11923	1	1	1	False
45	1	1	3	False
11735	2	3	4	False
16725	1	1	2	False
46970	1	1	1	False
20016	1	1	2	False
10175	3	3	3	False
212	1	1	6	False
40866	1	1	1	False
6401	2	2	3	False
13525	1	1	1	False
24768	1	1	2	False
34929	1	2	3	False
50268	1	1	2	False
28293	1	2	4	False
34304	1	1	3	False
25638	1	1	1	False
13294	1	1	1	False
22933	1	1	1	False
14950	1	1	1	False
29428	1	2	9	False
28287	1	1	1	False
51292	1	1	2	False
41735	1	1	2	False
34295	1	1	1	False
33375	1	1	2	False
41450	2	2	2	False
38311	1	2	2	False
42998	2	3	3	False
40711	1	1	2	False
661	2	2	2	False
31044	1	1	3	False
17376	1	1	5	False
30479	1	1	3	False
49190	1	1	1	False
2232	1	1	1	False
36420	1	1	3	False
33072	1	1	1	False
31590	1	1	3	False
34256	1	1	1	False
2076	1	1	1	False
41967	1	1	2	False
34170	1	1	1	False
29598	1	1	1	False
45267	2	2	3	False
41669	1	1	1	False
38488	2	2	2	False
40662	1	1	1	False
40649	2	2	5	False
31659	2	3	8	False
12596	1	1	1	False
16002	1	1	2	False
2609	1	2	2	False
40809	1	1	1	False
21972	1	1	1	False
1005	1	1	1	False
40551	2	2	2	False
6143	1	1	5	False
37409	1	1	2	False
37249	1	2	2	False
37477	1	1	7	False
6090	1	1	1	False
35981	1	1	1	False
49126	1	1	2	False
33558	1	1	1	False
33511	1	1	1	False
13738	1	1	1	False
483	1	1	1	False
21659	1	1	1	False
27834	1	1	1	False
6443	1	1	1	False
328	1	1	5	False
4973	1	1	1	False
38190	1	1	1	False
5075	1	1	1	False
15109	1	1	1	False
26569	1	1	1	False
21593	1	2	5	False
4826	1	1	1	False
5132	1	1	2	False
13652	1	1	1	False
35974	1	1	1	False
46899	1	1	2	False
31512	1	1	1	False
4749	1	1	2	False
21776	1	1	8	False
21753	1	1	1	False
40569	1	1	1	False
47168	1	1	1	False
17574	1	1	1	False
1781	1	1	1	False
37020	1	1	2	False
8710	1	1	1	False
1753	1	1	2	False
25094	1	1	1	False
4284	1	1	2	False
8881	1	1	1	False
8131	1	1	2	False
51127	1	1	2	False
51105	1	1	1	False
34016	1	1	1	False
49958	1	1	2	False
22417	1	1	2	False
26044	1	1	2	False
49861	1	2	2	False
19424	1	1	1	False
39852	1	1	1	False
39958	1	1	1	False
46491	1	1	1	False
19599	1	1	1	False
31262	1	1	1	False
23890	1	1	1	False
18925	2	2	3	False
23721	1	1	1	False
43141	2	2	4	False
46303	1	1	1	False
17922	1	1	1	False
47512	1	1	1	False
29621	1	1	1	False
16213	1	1	1	False
47091	1	1	1	False
13935	1	1	1	False
895	1	1	1	False
17155	1	2	3	False
5149	1	1	1	False
16919	1	1	1	False
44346	2	2	7	False
15106	2	2	3	False
27076	1	1	1	False
39108	1	1	1	False
7250	1	1	1	False
26670	1	1	1	False
7298	1	1	5	False
34201	1	1	3	False
41727	1	1	1	False
2879	1	1	1	False
20041	1	1	2	False
33200	1	1	1	False
4263	2	2	36	False
8293	1	2	2	False
32066	1	1	1	False
52282	1	2	3	False
31884	1	1	1	False
38460	1	1	1	False
17213	1	1	1	False
32708	1	1	1	False
15563	1	1	2	False
38646	1	2	2	False
8575	2	2	2	False
22936	1	2	3	False
50419	1	1	2	False
34408	1	1	1	False
21319	1	1	1	False
48963	2	2	3	False
37082	1	1	1	False
32743	1	1	1	False
10228	1	1	2	False
32022	1	1	1	False
8379	1	1	1	False
30555	1	1	1	False
13143	1	1	1	False
2528	1	1	1	False
2246	1	1	2	False
16914	1	2	3	False
6562	1	1	1	False
10245	2	2	3	False
47557	1	1	1	False
9329	2	2	2	False
41051	1	1	1	False
33499	1	1	2	False
30584	1	2	2	False
40774	1	1	1	False
27991	1	2	3	False
33099	1	1	1	False
10446	1	1	1	False
24606	1	1	1	False
18527	1	1	3	False
33290	1	1	1	False
8474	1	1	1	False
38480	1	1	1	False
9326	1	1	1	False
2851	1	1	1	False
40019	2	2	4	True
20644	1	1	1	False
13940	1	1	4	False
5732	1	1	1	False
10506	1	1	1	False
45310	1	1	1	False
42916	1	1	1	False
33108	1	1	1	False
42910	1	1	1	False
47810	1	1	1	False
52068	1	1	2	False
50181	1	3	4	False
44027	1	1	1	False
48942	1	1	1	False
50408	2	2	3	False
11382	1	1	1	False
50256	1	1	1	False
40806	2	2	2	False
51908	1	1	1	False
30442	1	1	1	False
37623	1	1	1	False
33178	2	2	10	False
36180	1	1	1	False
33010	1	1	1	False
45199	1	1	1	False
6230	1	1	1	False
47974	1	1	1	False
2392	1	1	1	False
1073	1	1	2	False
29069	1	1	1	False
19763	1	1	1	False
29045	1	2	3	False
23364	1	1	1	False
28889	1	1	1	False
37494	1	1	1	False
37435	1	1	2	False
6308	1	1	2	False
7681	1	1	2	False
23481	1	1	1	False
23397	1	1	3	False
1035	1	1	1	False
37503	1	1	1	False
30407	1	1	2	False
52310	1	1	1	False
8614	1	1	1	False
10614	1	1	1	False
13357	1	1	1	False
480	1	1	1	False
42135	1	1	4	False
50209	1	1	1	False
9475	1	1	1	False
46745	1	1	1	False
18652	1	1	1	False
49552	1	1	1	False
49588	1	1	1	False
10024	1	1	1	False
49760	1	1	3	False
14144	1	1	1	False
24509	1	1	1	False
40478	1	1	1	False
2608	1	1	1	False
19004	1	1	1	False
9599	1	1	1	False
27374	1	1	1	False
50140	1	1	2	False
6539	1	1	1	False
40365	2	2	2	False
25123	1	1	1	False
29104	1	2	3	False
32316	1	1	3	False
1721	1	1	1	False
46484	1	1	1	False
51151	1	1	1	False
12221	1	1	1	False
35803	1	1	1	False
20818	2	2	2	False
19289	2	2	11	False
14846	1	1	1	False
14885	1	1	1	False
17755	1	1	1	False
23886	1	1	1	False
51156	1	1	1	False
18151	1	1	1	False
42361	1	1	1	False
51351	1	1	1	False
46175	2	2	2	False
39393	1	1	1	False
42271	1	1	1	False
15779	1	1	1	False
14699	1	1	1	False
39427	1	1	1	False
30885	1	1	1	False
22620	1	1	1	False
17096	1	1	1	False
7019	1	1	1	False
47006	1	1	1	False
21001	1	1	1	False
27796	1	1	1	False
4812	1	1	1	False
34778	1	1	3	False
26571	1	2	2	False
9580	1	1	1	False
44179	1	1	2	False
44456	1	1	1	False
25385	1	1	1	False
30384	1	1	1	False
37888	1	1	1	False
9779	2	2	3	False
2696	1	1	1	False
20065	1	1	1	False
2610	1	1	2	False
34582	2	2	2	False
34347	1	1	1	False
32072	1	1	1	False
6492	1	1	1	False
2579	1	1	1	False
12340	1	1	1	False
13643	1	1	1	False
24669	1	1	1	False
39034	1	1	1	False
48571	1	1	1	False
12789	1	1	2	False
29636	1	1	1	False
5357	1	1	1	False
29765	1	1	1	False
15343	1	1	1	False
263	1	1	1	False
13218	1	1	1	False
13542	1	2	2	False
36141	1	1	1	False
16917	2	2	2	False
16947	1	1	1	False
12387	1	1	1	False
251	1	1	2	False
47020	1	1	1	False
635	1	1	3	False
5578	1	1	1	False
48975	1	1	5	False
21069	1	1	1	False
33009	1	1	2	False
16223	1	1	1	False
24108	1	1	1	False
13678	1	2	2	False
11508	1	2	2	False
31350	2	2	2	False
13096	1	1	1	False
11601	1	1	1	False
44000	1	1	2	False
47777	1	1	1	False
13740	1	1	1	False
11101	1	2	4	False
45242	1	1	1	False
8522	1	1	1	False
15864	1	1	2	False
28032	1	1	1	False
10145	1	1	1	False
36525	1	1	1	False
41246	1	1	1	False
14560	1	1	1	False
29739	1	1	1	False
24055	1	1	1	False
21942	1	2	2	False
28241	1	1	1	False
42766	1	1	2	False
10776	1	1	1	False
21333	1	1	1	False
24133	1	1	1	False
15853	2	2	2	False
52092	1	1	1	False
45360	1	1	2	False
10377	1	1	1	False
52046	1	1	1	False
17280	1	1	1	False
14546	1	2	5	False
30431	1	1	1	False
17335	1	1	3	False
52037	1	1	1	False
24010	1	1	1	False
36115	2	2	2	False
12334	1	1	1	False
31643	1	1	1	False
26469	1	1	2	False
13789	1	1	1	False
16886	2	2	2	False
16898	1	1	1	False
51979	1	1	1	False
17304	1	1	1	False
29779	1	1	2	False
18537	2	2	2	False
2834	1	1	1	False
48965	1	1	1	False
40715	1	1	1	False
8428	1	1	1	False
30581	1	2	2	False
24110	1	1	1	False
37668	1	1	1	False
36484	1	1	1	False
7675	2	2	10	False
1130	1	1	1	False
23308	1	1	2	False
40540	1	1	3	False
28999	1	2	3	False
23266	1	1	5	False
2428	1	2	3	False
28936	1	1	1	False
48041	1	1	1	False
23180	1	1	1	False
2403	2	2	2	False
48162	1	1	1	False
1079	1	1	1	False
28776	1	1	1	False
2405	1	1	1	False
5554	1	2	2	False
22727	1	1	2	False
49117	1	1	1	False
37773	1	1	1	False
32778	1	1	1	False
31385	1	1	1	False
32083	1	1	1	False
38898	1	1	1	False
10019	1	1	2	False
46637	1	1	1	False
37327	1	1	1	False
34715	1	1	1	False
2998	1	1	1	False
49726	1	1	1	False
9913	1	2	3	False
43346	1	1	2	False
52312	2	2	3	False
46723	1	1	1	False
49636	1	1	1	False
4956	1	1	1	False
40545	1	1	1	False
12043	1	1	2	False
42102	1	1	3	False
37752	1	1	1	False
52366	1	1	1	False
22754	1	1	1	False
13875	1	1	1	False
6519	1	1	1	False
15042	1	1	1	False
14157	1	1	1	False
21699	1	1	1	False
2554	1	1	1	False
14101	1	1	2	False
11724	1	1	1	False
24538	1	1	1	False
19091	1	1	1	False
19115	1	1	1	False
32350	1	1	1	False
50108	1	1	1	False
7862	1	1	1	False
7993	1	1	1	False
8150	1	1	1	False
17813	1	1	1	False
33442	1	1	1	False
14347	1	1	1	False
12219	1	1	1	False
39799	1	1	1	False
36629	2	2	9	False
3681	1	1	3	False
37996	1	1	1	False
14801	1	1	1	False
14875	2	2	2	False
26812	1	1	2	False
5575	1	1	1	False
4696	1	1	1	False
50302	1	1	1	False
2664	1	1	1	False
31568	1	1	1	False
300	1	1	1	False
47489	1	1	1	False
25307	1	2	2	False
41285	1	1	1	False
25425	1	1	1	False
1926	1	1	1	False
44484	1	1	1	False
39134	1	1	1	False
39169	1	1	2	False
7284	1	1	1	False
26648	1	1	1	False
28303	1	1	1	False
9337	1	1	1	False
30607	1	1	3	False
30321	1	2	2	False
42760	1	1	1	False
16572	2	2	2	False
23696	1	1	2	False
38695	1	1	1	False
48699	1	2	3	False
667	2	2	2	False
27901	1	1	1	False
32848	1	1	1	False
10280	1	1	3	False
10302	1	1	1	False
9655	1	2	3	False
16902	1	1	1	False
47026	1	1	1	False
16798	1	1	1	False
20263	1	1	1	False
33272	1	1	1	False
46951	1	1	1	False
8670	1	1	1	False
10728	1	1	1	False
16983	1	1	1	False
47706	1	1	1	False
9571	1	1	1	False
12799	1	1	1	False
10208	1	2	2	False
12441	1	1	1	False
12866	1	1	4	False
12513	1	1	1	False
50298	1	1	1	False
11721	1	1	2	False
15921	1	1	1	False
25624	1	1	1	False
7452	1	1	1	False
12539	1	1	1	False
46947	1	1	1	False
24670	1	1	1	False
15988	1	1	1	False
9583	1	1	1	False
5128	1	1	1	False
13657	1	1	1	False
33687	1	1	2	False
2106	1	1	1	False
30413	1	1	1	False
13629	1	1	3	False
20295	1	1	1	False
35285	1	1	1	False
11106	1	1	1	False
29860	1	1	1	False
10894	1	1	1	False
48648	1	1	1	False
43884	1	1	1	False
2800	1	1	1	False
40054	1	1	1	False
40163	1	1	1	False
18024	1	1	3	False
49132	1	1	1	False
33238	1	1	1	False
29716	1	1	1	False
17418	1	1	2	False
16984	1	1	1	False
49297	1	2	5	False
19933	2	2	2	False
47656	1	1	1	False
22107	2	2	2	False
14543	2	2	4	False
14559	1	2	2	False
13550	1	1	1	False
16242	1	1	1	False
16154	1	1	1	False
32059	1	1	1	False
12554	1	1	1	False
20711	1	1	1	False
11142	1	1	1	False
42742	1	1	1	False
5524	1	1	1	False
37697	1	1	1	False
36503	1	1	1	False
20361	1	1	1	False
21103	1	1	2	False
50598	1	1	1	False
24024	1	1	1	False
29467	1	2	2	False
14679	1	1	1	False
21191	1	1	1	False
2885	1	1	1	False
16062	1	1	1	False
52022	1	1	1	False
40171	1	1	1	False
30610	1	1	1	False
17981	1	1	1	False
8432	1	1	1	False
45344	2	2	2	False
40656	1	1	1	False
13532	1	1	1	False
13545	2	2	2	False
40129	1	1	2	False
35943	1	1	3	False
6276	1	1	1	False
2445	1	1	1	False
2484	1	1	4	False
28771	1	1	5	False
48159	1	1	1	False
1245	1	1	1	False
5907	1	1	1	False
37326	1	1	1	False
2406	1	1	1	False
7662	1	1	1	False
19658	1	1	1	False
44939	1	1	1	False
37436	1	1	1	False
37508	1	1	1	False
1236	1	1	1	False
36077	1	1	1	False
13086	1	1	1	False
883	1	1	1	False
27202	1	1	1	False
4960	1	1	1	False
43058	1	1	1	False
8500	1	1	1	False
9603	1	1	4	False
22734	1	1	1	False
47572	1	1	1	False
43013	1	1	1	False
40539	1	1	1	False
37032	1	1	2	False
15211	1	1	1	False
41906	1	1	1	False
46093	1	1	5	False
3045	1	2	3	False
19585	1	1	6	False
51306	1	1	3	False
19175	1	1	4	False
27000	1	1	2	False
27789	1	1	2	False
13249	1	1	3	False
4680	1	1	2	False
26014	1	1	3	False
29565	1	1	2	False
4631	1	1	4	False
16049	1	1	5	False
27543	1	1	3	False
27604	1	1	3	False
31955	1	1	1	False
4811	1	1	2	False
7195	1	1	4	False
37879	1	1	2	False
19570	1	1	2	False
39833	2	2	3	False
43271	2	2	3	False
13098	1	1	3	False
27597	1	1	2	False
23565	1	1	2	False
15472	1	1	3	False
46848	1	1	2	False
32907	1	1	2	False
16617	1	1	2	False
40300	1	1	2	False
22235	2	2	3	False
51170	2	2	17	False
35902	1	1	1	False
51813	1	1	2	False
22256	1	1	1	False
17905	1	1	2	False
13215	1	1	1	False
10621	1	1	1	False
18358	1	2	4	False
23540	1	2	3	False
26984	1	1	4	False
34259	1	1	2	False
34510	1	2	2	False
23667	1	1	1	False
27646	2	2	5	False
43649	1	1	3	False
8013	2	2	3	False
35886	1	1	2	False
17753	1	1	2	False
17742	1	2	3	False
20817	1	1	1	False
33560	1	1	2	False
18185	1	1	1	False
7205	1	1	1	False
16704	1	1	2	False
28227	1	1	1	False
26654	1	1	2	False
29911	2	2	4	False
21139	1	1	2	False
31965	1	1	1	False
40725	1	1	2	False
48109	1	1	2	False
48139	1	1	3	False
40509	1	1	1	False
48446	1	1	2	False
4809	1	1	1	False
27624	1	1	1	False
42567	1	1	2	False
50936	1	1	1	False
37943	1	1	2	False
3586	1	2	3	False
8168	1	1	1	False
38030	1	1	3	False
39514	2	3	4	False
19435	1	1	2	False
29320	1	1	2	False
33653	1	1	1	False
6660	1	1	1	False
36848	1	1	2	False
34882	1	1	2	False
38930	2	2	6	False
33825	1	1	1	False
1419	1	1	2	False
25570	1	1	1	False
28052	1	1	2	False
41847	1	1	1	False
33671	1	1	2	False
38275	1	1	2	False
28684	2	2	2	False
6191	1	1	2	False
16509	1	1	2	False
34643	1	1	2	False
49647	1	1	2	False
4996	1	1	1	False
8655	1	1	2	False
21912	1	1	2	False
42566	1	1	1	False
20105	1	1	1	False
8702	1	1	3	False
34375	1	1	2	False
23845	1	1	2	False
23579	1	1	1	False
3815	1	1	3	False
39921	1	1	1	False
20870	1	1	1	False
18832	1	2	3	False
32202	2	2	3	False
842	1	1	1	False
50545	1	1	1	False
42415	2	2	5	False
36890	1	1	1	False
43524	1	1	1	False
34911	2	2	4	False
621	1	1	1	False
13352	1	1	1	False
28083	1	1	2	False
17396	1	1	2	False
2642	2	2	2	False
28903	1	1	2	False
7785	1	1	2	False
23419	1	1	3	False
7156	1	1	2	False
37755	1	1	2	False
49811	1	1	2	False
2107	1	1	1	False
24801	1	1	1	False
32597	1	1	1	False
43630	1	1	1	False
8904	1	1	1	False
25018	1	1	2	False
8795	1	2	2	False
11109	1	1	3	False
22752	1	1	1	False
34013	1	1	2	False
51102	1	1	3	False
39544	2	2	2	False
3808	1	1	1	False
17692	1	1	1	False
19434	2	2	11	False
39945	1	1	1	False
50779	1	1	1	False
18385	1	1	2	False
18372	1	1	2	False
43198	1	1	1	False
10890	1	1	1	False
42370	1	1	1	False
18168	1	1	2	False
210	1	1	1	False
13429	1	1	2	False
27829	1	1	1	False
36833	1	1	1	False
25367	1	1	1	False
25917	1	1	2	False
14412	1	1	3	False
38558	2	2	2	False
47090	1	1	1	False
18028	1	1	1	False
41452	1	1	2	False
10546	1	1	1	False
26491	1	1	1	False
14694	1	1	2	False
30615	1	1	1	False
10439	1	1	1	False
10160	1	1	1	False
4215	1	1	1	False
30628	1	1	1	False
30638	1	1	1	False
41319	1	1	1	False
49019	1	1	1	False
30355	1	1	1	False
2381	1	1	2	False
48126	1	1	2	False
11635	2	2	2	False
38857	1	1	2	False
11529	1	1	1	False
23713	1	1	1	False
40468	1	1	1	False
49590	1	1	1	False
19123	1	1	1	False
46844	1	1	1	False
46905	1	1	1	False
44130	1	1	1	False
30267	1	1	1	False
46863	1	1	1	False
29133	1	1	2	False
27437	1	1	2	False
32591	1	1	2	False
8841	1	1	2	False
18837	1	1	2	False
39515	1	1	1	False
3459	1	1	2	False
23897	1	1	2	False
36612	2	2	4	False
23926	1	1	1	False
26040	1	1	1	False
17781	1	1	1	False
50681	1	1	2	False
39938	1	1	1	False
46466	1	1	2	False
36627	1	2	2	False
41152	1	2	2	False
41554	1	1	1	False
38775	1	1	1	False
47079	1	1	2	False
38267	1	1	1	False
17184	1	1	1	False
10162	2	2	2	False
14562	1	1	2	False
22804	2	2	2	False
24643	1	1	2	False
16137	1	1	1	False
15989	1	1	1	False
34276	2	2	2	False
8244	2	2	27	False
44258	1	1	2	False
7370	1	1	1	False
27978	1	1	1	False
4195	1	1	3	False
5130	1	1	3	False
30567	1	2	2	False
45040	2	2	2	False
12349	1	1	2	False
12883	1	1	1	False
12499	1	1	2	False
6570	1	1	2	False
37799	1	1	2	False
38504	1	2	3	False
30393	1	1	2	False
28015	2	2	2	False
4623	1	3	3	False
17996	1	1	2	False
40904	1	1	1	False
28307	2	2	2	False
29390	1	1	1	False
28071	1	1	1	False
5349	1	1	2	False
41134	1	1	2	False
16415	1	1	1	False
5865	1	1	2	False
48018	1	1	2	False
1163	1	1	1	False
52318	1	1	1	False
21574	1	1	2	False
9911	1	1	1	False
41105	1	1	1	False
18699	1	1	1	False
5518	1	1	2	False
14999	1	1	1	False
3107	1	1	1	False
47253	1	1	1	False
16325	1	1	1	False
14070	2	2	3	False
19178	1	1	1	False
21982	1	1	2	False
43681	1	1	1	False
40382	1	1	1	False
9109	1	1	1	False
2616	1	1	1	False
37928	1	1	1	False
51157	1	1	2	False
26873	1	1	1	False
19572	1	1	1	False
8138	1	2	2	False
14324	1	1	2	False
17942	1	1	1	False
18166	1	1	2	False
26394	1	1	1	False
46255	1	1	1	False
16055	1	1	1	False
7417	1	1	1	False
1439	1	1	2	False
10234	1	1	1	False
15810	1	1	1	False
22817	2	2	9	False
23049	1	2	2	False
25855	1	1	2	False
2284	1	1	1	False
50381	1	1	1	False
7318	1	1	1	False
25714	1	1	2	False
47472	1	1	1	False
41068	1	1	1	False
12614	1	1	1	False
34584	1	1	1	False
5420	1	1	1	False
5201	1	1	1	False
47724	1	1	1	False
36496	1	1	1	False
11936	1	1	1	False
36490	1	1	1	False
12790	2	2	3	False
43319	1	1	1	False
15458	1	1	1	False
15883	1	1	1	False
29351	1	1	1	False
8509	1	1	1	False
4166	1	1	1	False
41923	1	1	1	False
33575	1	1	1	False
38499	1	1	2	False
21398	1	1	2	False
48888	1	1	2	False
52091	1	1	1	False
12672	1	1	1	False
12305	1	1	1	False
6992	1	1	1	False
10231	1	1	1	False
23306	1	1	2	False
