cluster_number	contributing_patients	num_tcrs_in_clust	total_reads	is_cancer_assoc
24055	2	2	12	False
41171	4	6	29	False
41820	7	26	32	False
16068	13	94	230	True
27967	9	12	32	False
6012	11	45	126	True
5799	13	60	145	True
7596	12	25	86	False
12943	13	84	469	True
27136	9	29	96	False
4915	1	2	12	False
46609	3	11	26	False
4414	1	1	9	False
13977	7	22	59	False
7851	1	1	10	False
32471	7	13	21	False
33610	12	42	109	False
39474	7	15	43	False
23814	7	12	100	True
35661	3	3	4	False
3651	2	2	18	False
16449	11	21	46	True
41942	1	1	2	False
21050	6	10	20	False
18040	6	7	36	True
5027	12	47	123	True
44953	10	32	67	True
39149	2	3	6	False
2965	1	1	2	False
6361	8	26	141	True
10458	4	5	10	False
48202	2	2	3	False
13285	10	23	63	False
22065	1	1	18	False
48188	7	11	32	True
32624	13	57	105	True
23613	12	29	93	False
11498	2	2	11	False
3003	1	1	2	False
18960	4	4	29	False
34034	1	2	8	False
23776	4	7	35	False
49828	4	8	15	True
50878	12	82	366	False
28098	5	5	22	False
17033	13	50	101	True
22775	10	24	52	True
36430	2	2	9	False
41861	1	1	1	False
7324	2	2	10	False
11220	10	18	104	False
46316	10	16	67	False
45824	9	18	78	False
13159	1	1	13	False
49047	2	2	7	False
45691	1	1	8	False
36381	13	58	208	False
43842	13	144	300	False
28797	13	41	89	True
47418	2	3	12	False
44627	13	63	300	False
52232	9	21	129	False
27665	5	8	12	False
17438	7	9	22	False
46748	9	31	117	False
23771	5	6	23	False
39467	8	10	42	True
22327	10	37	113	True
23809	5	8	33	False
25660	4	4	21	False
24604	1	2	16	False
3886	7	14	66	False
28330	4	7	14	False
46131	1	1	8	False
9243	7	16	33	False
39321	11	42	79	True
42952	12	28	56	True
48195	5	7	11	False
32117	8	25	57	False
12733	9	21	37	True
38519	5	7	19	False
40832	4	5	19	False
10066	12	49	124	True
49055	3	4	26	False
42658	6	9	33	True
30291	5	11	58	True
41596	7	10	25	False
30309	5	6	8	False
37610	4	8	16	False
34436	13	236	757	True
21243	13	63	200	False
2494	11	45	152	True
29321	1	1	11	False
19629	9	43	104	True
41951	1	1	5	False
47427	3	5	33	False
22517	6	18	193	False
48619	2	4	20	False
8209	13	143	389	False
8538	12	34	133	False
9393	1	1	13	False
4621	5	12	42	False
13968	9	29	777	False
9404	9	16	39	False
32403	1	2	22	False
7795	9	22	55	False
24958	2	2	5	False
4620	5	5	102	False
8210	11	31	222	False
23578	1	1	3	False
31140	11	29	285	True
35716	4	5	56	False
20722	8	22	50	True
23795	6	8	125	True
18320	1	1	9	False
22339	12	56	168	False
29247	13	90	386	True
22782	1	1	3	False
44057	11	52	222	True
3871	10	22	49	False
15291	9	26	83	True
42999	4	5	14	False
1820	9	24	86	False
25212	13	115	994	True
44189	4	6	38	False
45836	6	10	42	False
45382	10	23	219	False
45424	3	3	11	False
45840	7	9	28	False
22156	6	12	25	False
25463	7	14	50	False
43299	1	1	17	False
5034	9	20	30	False
31732	6	7	27	False
31293	11	77	179	True
32797	2	4	20	False
13810	10	23	49	True
2502	5	11	27	False
13765	1	1	4	False
10108	2	2	10	False
6163	9	14	49	True
47958	2	2	23	False
28573	8	27	40	True
19671	7	9	28	False
44622	11	39	83	True
33377	1	1	5	False
10614	1	1	12	False
21629	1	2	11	False
14947	5	9	33	False
48171	12	48	112	True
33908	2	2	5	False
17605	11	33	147	True
37937	4	7	87	False
20735	6	11	29	True
44962	10	35	72	True
41613	2	2	8	False
51239	10	39	216	True
35067	7	11	28	False
22146	9	18	24	False
22648	12	46	132	True
39996	6	9	22	False
24575	5	7	24	False
45636	5	9	63	False
20503	2	2	7	False
45426	1	1	22	False
45384	6	10	39	False
769	7	9	23	False
12809	1	1	13	False
16635	9	20	56	False
23989	4	4	24	False
18028	1	1	3	False
3038	1	1	2	False
10509	1	1	7	False
31774	1	1	3	False
24605	3	5	171	False
31756	11	47	284	False
43848	7	19	55	True
40596	11	21	54	False
11281	1	1	3	False
28624	2	3	8	False
25662	7	8	60	False
12958	8	13	202	False
18592	4	5	21	False
42934	9	18	36	False
52270	2	2	4	False
42016	6	24	111	False
23597	7	17	51	True
8722	3	8	137	False
42559	7	10	28	False
4267	1	1	12	False
37827	2	2	16	False
12121	3	3	12	False
7951	6	11	38	False
36655	2	2	8	False
18775	13	66	225	True
3535	1	1	4	False
49834	7	14	46	True
7944	9	15	37	False
51743	11	26	250	False
51727	10	16	47	False
41346	6	18	49	True
20938	3	3	10	False
30758	10	18	121	False
44212	4	4	24	False
24234	9	17	32	False
24223	2	2	6	True
39081	12	38	227	False
3184	1	2	4	False
45450	4	5	12	False
51621	1	1	5	False
34432	12	105	303	True
32113	8	15	31	False
48187	1	2	3	False
15596	11	40	551	True
30518	12	32	58	True
48589	9	21	48	False
45119	8	13	52	True
12983	2	2	15	False
6198	5	8	34	False
6158	8	17	35	False
6019	4	7	14	False
31308	1	1	16	False
9387	5	11	29	False
49411	5	8	47	False
40425	9	16	35	False
14909	4	8	15	True
23625	5	5	19	False
11515	3	3	10	False
5021	8	10	19	False
46747	9	14	92	False
50053	10	15	69	False
32467	4	9	26	False
1526	13	116	321	False
3342	5	12	22	False
26041	1	1	2	False
27000	1	1	4	False
35780	1	1	3	False
33332	13	59	252	False
23781	5	7	18	False
17306	1	2	17	False
15583	1	1	2	False
33410	6	12	15	False
28155	3	5	10	True
31725	8	18	50	False
1291	9	28	68	True
33768	6	9	18	False
29604	2	2	7	False
17041	5	6	8	False
22215	1	1	1	False
13571	11	32	98	False
42946	8	11	44	True
31810	3	4	16	False
33625	12	42	149	False
51424	4	8	13	False
45814	2	4	14	False
35378	4	13	1101	False
10666	7	13	21	False
27935	6	9	21	True
43858	8	20	65	False
21255	9	22	50	True
41551	13	99	544	True
21256	10	29	72	True
23125	4	8	57	False
16437	8	16	121	False
5030	9	20	61	False
33334	9	23	55	False
33370	5	8	33	False
46598	8	10	23	False
52214	12	34	187	False
4853	12	48	155	False
33330	12	62	261	False
14051	2	4	11	False
40173	12	51	506	True
4640	3	3	8	False
23770	8	17	35	True
20719	9	21	52	False
39462	12	60	179	True
51724	6	8	15	False
39565	1	1	2	False
3711	7	12	37	True
37811	11	24	145	True
20725	13	73	290	False
50908	6	16	45	False
26915	8	15	36	False
23496	9	25	253	False
25975	7	16	44	False
26082	1	1	17	False
31454	6	12	26	True
10985	6	8	18	True
38240	1	1	4	False
42163	7	18	37	False
21175	1	1	2	False
30740	6	7	15	True
20888	12	64	240	False
13292	5	7	19	False
37598	6	6	8	False
42983	11	32	74	True
11361	1	1	3	False
20418	2	4	9	False
20430	2	4	10	True
45404	9	31	229	False
35311	1	2	6	False
51443	3	3	6	False
12942	12	27	183	True
15290	9	25	101	True
47636	13	140	389	True
10414	5	9	35	True
13580	8	17	37	False
40720	1	1	12	False
29609	6	16	24	True
5697	2	2	11	False
42834	1	1	32	False
27659	12	55	169	True
34547	1	1	3	False
20130	12	66	204	False
31751	11	27	53	False
15844	2	2	9	False
28618	8	13	22	True
47937	6	9	21	False
28610	5	9	22	False
8257	4	4	9	False
29597	11	25	70	False
44623	11	63	555	False
18552	8	13	26	False
4892	1	3	11	False
18563	1	1	9	False
33361	9	29	88	False
52223	10	35	130	False
32609	13	123	355	True
27123	13	110	330	True
15128	5	5	26	False
47125	5	6	18	False
46793	2	2	8	False
32458	2	2	10	False
20794	2	2	4	False
12142	2	4	12	False
31137	13	116	895	False
31145	6	13	22	False
39716	6	9	13	True
20726	12	27	64	False
39686	5	6	18	False
50866	10	39	164	False
23793	3	4	7	True
31144	11	55	158	True
33365	8	12	26	False
31337	3	5	15	True
30755	9	16	138	False
7128	7	10	84	False
31794	2	2	2	False
20920	5	13	44	True
737	7	9	17	False
10065	11	34	112	False
31737	11	34	154	False
26626	1	1	3	False
20386	1	2	6	False
45833	6	11	21	False
51427	9	35	122	True
24848	5	7	24	False
46407	1	1	2	False
266	1	1	7	False
32822	1	1	9	False
12938	13	53	101	False
10424	7	9	28	False
39971	7	22	57	True
30528	11	31	73	False
17823	11	35	475	False
44968	7	17	48	True
48252	1	1	2	False
4603	10	41	133	False
33037	9	20	27	True
10636	4	9	17	False
29772	10	36	394	True
16430	13	55	172	False
7580	3	3	66	False
15065	1	2	4	False
42057	3	6	8	False
46642	1	1	3	False
48572	1	2	15	False
367	11	24	54	False
27140	10	26	60	False
16423	8	19	90	False
26521	2	2	15	False
32114	11	24	55	False
50027	12	41	212	False
27625	1	1	2	False
34097	10	41	105	True
38363	3	4	17	False
25990	2	5	27	False
14307	1	1	5	False
25977	8	25	107	False
3658	11	48	109	True
22331	2	5	30	False
48196	4	8	23	False
26062	1	1	2	False
12132	8	12	27	False
32213	1	1	15	False
41729	1	1	6	False
44969	9	17	24	True
29263	5	9	33	False
48254	1	2	3	False
30768	10	17	406	False
47635	11	69	235	False
6606	9	53	559	False
746	13	67	408	False
28377	3	6	10	False
33764	9	26	54	True
48587	12	62	139	True
51231	9	26	49	False
42168	7	9	37	False
7126	1	2	5	False
7116	3	3	8	False
44047	11	44	133	True
21285	1	2	5	False
10965	1	2	6	False
25194	13	158	393	True
1810	10	19	90	False
43924	2	2	21	False
45393	10	43	90	False
46933	2	5	37	False
31747	12	53	109	False
38330	4	8	15	True
16632	13	48	77	True
6363	7	25	55	True
21262	5	7	11	True
41577	7	9	13	True
41561	3	6	34	False
28018	1	1	6	False
5640	4	5	15	False
25644	13	73	634	True
6152	11	32	75	False
5808	9	19	62	False
49046	1	2	12	False
32614	11	40	78	True
9383	11	25	186	False
34617	5	10	19	False
4866	9	14	28	True
42031	10	21	53	False
4858	4	7	14	False
32647	3	5	10	False
1568	12	42	353	True
48177	4	4	7	False
42487	7	14	21	False
42531	5	7	24	False
1545	3	3	18	False
7796	10	48	109	False
8688	4	8	31	False
37809	9	23	43	True
35696	4	5	9	False
49835	5	7	220	False
39675	6	9	31	False
39648	8	15	38	True
34433	6	18	54	False
51227	13	59	120	True
27670	8	23	55	True
33783	2	2	12	False
9224	9	23	45	False
8241	5	9	23	False
29243	10	39	257	False
1328	8	9	15	False
27660	13	36	98	True
27682	6	9	17	False
36392	3	3	4	False
37594	7	12	28	False
37791	1	1	2	False
48344	1	1	2	False
25213	9	15	176	False
1842	2	2	20	False
25327	2	2	4	False
49194	3	5	19	False
51440	4	11	26	True
20374	9	27	135	False
46358	3	8	50	False
35435	1	1	4	False
45831	4	7	20	False
20545	10	26	58	False
13172	1	1	3	False
26181	9	16	30	False
13125	11	33	60	False
26169	11	21	92	False
38438	1	1	5	False
32795	5	9	26	False
27679	5	7	23	True
49183	1	2	3	False
31440	9	31	120	True
41555	13	80	142	True
39977	9	15	36	False
3115	1	2	3	False
21203	1	1	2	False
28570	13	91	225	True
37227	10	19	42	False
28636	5	6	59	True
11473	11	32	93	False
49035	13	65	444	False
21564	4	7	305	False
44689	1	1	2	False
8537	11	37	61	True
44651	6	7	473	False
30152	1	1	23	False
13970	9	25	71	False
24510	1	1	2	False
50029	12	55	389	False
32491	2	2	8	False
27368	2	2	19	False
43532	5	9	17	False
50046	4	5	13	False
43533	9	17	59	False
43145	13	70	214	False
18787	10	22	80	True
7980	5	8	27	False
31204	1	1	5	False
3705	2	3	8	False
23792	10	25	96	False
35644	8	12	29	False
43151	7	17	38	True
3357	9	22	52	True
44984	5	9	10	False
22669	3	4	9	False
41343	8	18	97	True
734	13	93	298	False
1296	8	17	488	True
22760	12	57	152	True
20885	4	4	5	False
764	1	1	2	True
20890	9	19	37	False
16351	2	2	12	False
19882	2	5	17	False
24228	7	14	37	False
39118	2	3	11	False
26596	13	55	163	False
33913	2	3	19	False
51604	1	1	4	False
51456	8	13	35	False
26420	3	3	6	False
34539	2	2	4	False
44949	10	63	221	True
9245	3	5	6	False
2534	4	4	9	False
37609	6	14	23	False
20144	8	9	24	False
5448	8	14	27	True
2201	8	21	113	True
49225	1	1	6	False
31448	6	12	22	False
20125	13	81	202	True
42726	2	2	5	False
21254	8	19	26	True
40612	5	7	17	False
31759	1	1	2	False
44946	12	130	606	True
4598	8	15	66	False
7634	5	5	11	False
47897	8	14	46	True
4711	1	1	2	False
11466	7	7	17	False
16434	5	5	15	False
3304	2	3	26	False
6815	3	3	17	False
15126	9	26	65	False
359	13	81	185	False
13983	5	9	26	False
34637	6	8	18	True
50049	5	7	13	False
27409	1	1	3	False
42546	6	9	26	False
50043	2	2	55	False
7865	2	2	4	False
42518	8	14	27	False
18322	1	1	11	False
43153	4	4	12	False
51034	1	2	8	False
3656	6	10	34	False
20740	7	12	74	False
20727	7	11	33	False
50924	1	1	2	False
20747	7	13	30	True
35738	1	2	4	False
25998	5	7	13	False
37911	11	46	491	False
25988	5	8	19	False
39465	6	11	40	False
35856	1	2	4	False
14324	1	1	8	False
3371	1	1	3	False
50877	10	28	71	True
32203	1	1	14	False
9421	6	11	39	False
787	4	6	15	False
25645	12	67	171	True
34451	3	3	4	False
34438	6	7	11	False
29270	6	11	41	False
46149	1	1	4	False
28103	2	3	5	False
3892	3	3	5	False
44056	7	12	24	True
30992	4	4	13	False
31748	10	25	86	False
26587	11	39	86	False
9732	2	2	7	False
20451	2	2	3	False
51476	3	3	10	False
51450	4	6	20	False
24918	2	4	7	False
33896	2	3	17	False
9517	4	7	39	False
150	2	2	11	False
9514	13	56	175	False
10150	1	1	6	False
25455	6	10	18	False
29446	6	13	39	False
33358	5	9	66	False
34445	13	84	182	True
32789	12	35	89	True
37588	12	99	213	True
29885	1	1	3	False
10665	4	5	7	False
50467	2	3	6	False
30280	13	77	242	True
37591	13	59	109	True
50464	4	6	17	False
45122	12	43	130	False
28609	7	11	16	False
5029	11	26	91	False
22166	1	1	1	False
25718	1	1	4	False
52268	5	6	14	False
15349	8	12	20	False
21601	2	2	3	False
4400	1	1	3	False
15163	5	5	8	False
21562	8	17	34	False
9886	7	13	25	False
32289	10	28	109	True
1523	6	8	40	False
7808	11	31	84	False
27460	13	41	125	True
32325	1	1	2	False
1600	4	7	36	False
23767	12	49	125	True
22189	4	6	9	False
26031	1	1	2	False
7988	1	1	5	False
19212	1	1	9	False
39668	11	18	36	True
50909	3	3	10	False
19355	5	8	25	False
3663	3	4	37	True
20720	9	18	36	False
23497	13	109	726	True
26936	3	4	18	False
18769	9	21	83	True
22147	2	2	2	False
20732	8	17	149	False
23782	3	5	12	False
22752	1	1	3	False
7139	5	6	19	False
2896	9	23	50	False
44084	3	4	106	True
27805	1	1	2	False
1321	5	7	10	False
772	4	6	22	False
793	8	13	20	True
39362	3	4	14	False
4751	2	2	4	False
30980	7	9	26	False
24250	11	20	54	False
10403	13	66	248	False
25196	12	42	98	False
45098	1	1	2	False
9713	6	9	29	False
39310	1	1	3	False
48322	2	2	2	False
35400	1	2	25	False
24979	2	2	3	True
24613	1	3	8	False
26191	5	12	23	False
12261	6	10	37	True
46939	3	3	7	False
17828	10	30	68	False
9516	1	1	3	False
7204	1	1	9	False
25746	1	1	3	False
11492	7	10	18	True
32107	11	49	160	False
14660	1	1	4	False
32828	1	2	6	False
3150	1	1	4	False
23991	2	3	44	False
27912	11	59	139	True
35064	9	23	69	False
5667	1	1	2	False
48782	12	57	116	True
10417	11	26	125	True
28844	7	12	28	True
28661	1	1	5	False
5842	8	14	28	False
7564	7	10	28	False
7527	13	54	119	True
23133	3	4	11	False
4596	13	49	155	False
21561	6	8	44	False
38910	1	2	6	False
52228	12	27	108	False
40978	13	191	4054	False
4846	5	5	98	False
6822	1	1	2	False
15122	11	22	38	True
21553	12	39	97	True
6772	4	6	17	False
23694	1	1	3	False
14941	7	15	53	False
14987	1	1	5	False
22136	1	2	3	False
46783	3	4	7	False
1741	1	1	2	False
29812	1	1	2	False
29126	1	1	6	False
40194	3	3	5	False
1611	8	11	34	False
27475	6	18	931	True
1522	12	104	364	False
42519	9	23	91	True
27468	5	10	51	False
42533	9	12	21	False
43572	3	4	5	False
48179	4	6	12	False
24680	1	1	5	False
23550	1	1	3	False
3495	2	2	3	False
35651	13	87	222	False
17606	9	24	223	False
18766	10	26	127	False
35273	1	1	6	False
18289	2	2	28	False
43148	12	48	314	True
35718	5	13	23	False
23830	2	2	7	False
31150	8	22	67	True
34431	10	20	58	False
1971	12	26	354	True
51250	5	13	20	True
17866	2	2	2	True
20914	6	13	24	False
29444	13	47	458	False
37143	1	1	2	False
51215	9	31	238	True
50527	1	2	7	False
22761	12	73	256	True
39028	1	1	2	False
44065	12	37	68	True
49151	6	12	20	False
10974	2	2	10	True
17830	10	24	133	True
30310	8	12	16	True
27050	13	108	464	False
26597	12	38	143	False
45816	9	21	55	True
51674	1	1	4	False
35504	1	1	3	False
33868	7	16	174	True
11470	9	15	228	True
31441	7	13	52	False
22660	3	4	20	False
11822	1	1	5	False
26283	1	2	11	False
15301	13	63	135	False
44954	12	27	63	False
29469	5	10	41	False
17825	4	5	47	True
31085	1	1	3	False
5469	8	11	39	True
38317	12	36	77	True
31456	3	4	15	False
37644	3	3	5	True
23981	10	12	20	True
37613	1	1	4	False
50197	2	3	11	False
33600	9	19	55	True
2733	1	1	9	False
29868	1	1	4	False
2511	6	14	83	False
49161	4	4	9	True
21029	12	37	149	False
35140	2	3	73	False
41236	1	1	4	False
6191	2	2	5	False
28832	1	1	8	False
28842	8	14	32	False
28861	10	18	43	False
33416	2	2	3	False
12947	12	28	56	True
15141	6	7	47	False
38687	2	3	5	False
16444	5	6	11	False
48444	1	1	1	False
15133	6	9	22	False
9876	4	4	5	False
16461	10	16	58	False
25675	3	4	5	False
40468	2	2	4	False
6762	13	64	201	False
48452	2	2	15	False
26384	12	46	103	False
42971	1	1	2	False
363	12	31	72	False
13971	6	11	19	False
30058	2	8	46	False
32292	9	18	44	False
1529	10	15	110	False
32468	6	13	32	False
40219	4	4	8	False
40222	2	2	18	False
48178	8	19	68	False
27321	7	10	51	False
20191	3	5	15	False
23511	2	2	12	False
22385	3	4	13	False
51733	10	34	167	True
51755	5	6	13	False
31255	1	1	2	False
22310	8	13	29	True
22341	9	19	41	False
26730	3	6	21	False
39477	10	28	80	False
35723	3	3	6	False
35648	9	21	54	False
46457	2	2	4	False
17645	1	2	15	False
39662	10	23	48	False
7941	5	6	12	False
26949	1	1	3	False
39471	9	17	55	True
13012	1	1	3	False
49071	3	4	10	False
14666	1	2	12	False
22833	1	1	5	False
9218	3	3	4	False
27661	10	19	29	True
1304	6	10	23	True
114	7	13	28	False
38911	6	7	16	False
27688	5	7	19	True
28125	3	5	12	False
20883	9	19	124	False
36382	13	68	171	True
29777	2	2	8	False
1318	12	32	60	True
13342	1	1	1	False
30777	6	13	61	False
24000	1	2	4	False
49032	8	13	27	False
17899	1	1	3	False
49029	13	47	157	True
41827	8	26	69	False
42976	10	24	53	False
25192	10	20	35	False
25283	5	8	9	False
26638	2	3	7	False
39115	4	6	37	False
20396	2	2	9	False
45825	8	23	64	False
51494	4	5	19	False
46317	7	13	60	False
32104	12	88	3344	False
15787	1	1	14	False
42926	13	159	664	True
6419	5	6	12	False
24621	2	2	4	False
6779	11	24	45	False
48775	13	35	63	False
47600	1	1	8	False
42762	1	1	2	False
41567	6	10	16	True
38342	6	9	48	True
16848	8	16	28	False
11219	13	61	91	True
40000	5	8	9	True
37599	6	15	66	False
30314	2	2	3	True
10406	8	15	19	False
27663	13	53	117	False
23967	9	25	79	False
2895	8	18	65	False
41588	10	22	66	False
10423	6	13	20	True
39967	8	26	82	False
11347	1	1	2	False
33107	1	3	12	False
49162	9	11	41	False
33040	7	9	34	False
38328	4	8	12	False
28581	7	13	77	False
33349	9	25	38	False
28919	1	1	10	False
6157	10	35	117	True
28563	13	58	160	True
7529	10	22	131	False
33340	6	11	17	False
41609	5	8	17	False
11486	3	3	20	False
11541	1	2	12	False
42947	4	4	16	False
28210	1	1	12	False
20916	9	20	40	False
3070	1	1	4	False
47504	1	1	3	False
34629	5	8	20	False
9872	10	20	46	True
14918	11	31	48	False
38336	6	8	74	False
4615	3	3	8	False
11020	3	3	5	False
24470	5	5	15	True
46871	1	1	5	False
37593	3	6	16	False
49023	13	66	269	False
7824	5	10	22	False
40203	9	15	53	False
50078	1	3	7	False
32484	4	5	27	False
29098	5	7	31	False
43535	9	30	82	False
40181	9	10	17	False
50040	2	4	43	False
50032	10	26	78	False
22352	7	12	17	False
8062	1	1	6	False
51778	1	1	3	False
22324	7	14	31	True
38006	1	1	4	False
37821	9	18	141	False
48264	1	1	5	False
20741	4	9	31	True
39671	1	1	2	False
22344	7	13	40	True
39701	5	12	57	False
35665	12	34	84	False
35656	8	19	39	True
22332	4	5	19	False
37926	4	4	9	False
25979	7	13	20	False
43194	1	2	3	False
1316	4	5	16	False
41357	3	3	4	False
1302	7	19	36	True
755	7	10	26	False
17090	4	6	15	False
3870	13	78	272	False
28267	1	1	3	False
3885	8	13	58	True
1346	5	9	14	True
4625	11	28	159	False
41587	2	2	15	False
24214	5	7	19	False
39085	12	42	102	False
20414	4	5	23	False
20438	2	2	8	False
45987	1	1	2	False
46314	6	21	41	False
45429	4	7	9	False
45431	4	4	14	False
9407	6	9	34	True
10071	3	4	14	False
26162	4	4	18	False
38511	6	8	21	True
5165	6	10	17	False
12466	10	24	61	True
25497	1	1	2	False
48240	1	2	3	False
13249	1	1	6	False
24573	10	19	72	True
6359	5	9	28	False
22644	12	50	144	True
20347	1	2	4	False
20148	7	14	27	False
31749	11	66	131	False
21275	7	9	28	False
42669	4	4	14	True
28099	11	28	214	True
29310	2	3	4	False
21271	7	10	36	False
5623	10	28	58	False
50450	7	19	65	False
28582	9	32	86	True
28574	10	20	46	False
22303	1	1	1	False
7568	10	27	88	True
12975	3	6	16	False
4659	4	5	10	False
6790	7	15	70	True
1016	1	1	2	False
28835	5	9	37	False
5025	12	32	82	False
49107	2	2	3	False
6788	6	6	24	False
38689	12	19	43	False
27129	7	9	49	False
16440	12	39	93	True
46588	7	17	56	True
34273	10	19	48	False
42035	10	24	73	False
49577	1	1	11	False
21802	2	2	5	False
34600	13	85	195	True
30061	4	8	12	False
30170	1	1	7	False
17435	12	56	97	False
42936	10	17	58	False
50079	3	4	8	False
27332	5	5	14	False
1546	12	26	78	False
27290	4	8	17	False
8679	9	21	65	True
32460	8	9	57	False
42539	2	3	5	False
42490	11	39	81	False
8793	2	2	3	False
1604	3	3	17	False
23774	13	69	176	True
14201	3	4	15	False
7948	9	18	91	True
7959	6	9	19	False
39478	6	11	30	False
18776	9	31	100	False
49830	5	6	20	False
26905	13	51	193	False
39714	3	5	16	False
22370	2	2	3	False
35731	5	7	16	False
39683	9	23	56	True
