cluster_number	contributing_patients	num_tcrs_in_clust	total_reads	is_cancer_assoc
46399	1	1	1	False
45903	2	2	4	False
15639	1	1	1	False
16613	2	2	2	False
41798	2	2	3	False
47065	1	1	1	False
43032	1	1	1	False
25603	1	1	1	False
49250	2	2	2	False
16946	2	2	2	False
26240	2	2	3	False
12355	1	1	1	False
16791	2	2	2	False
43872	2	2	13	False
12389	1	1	1	False
46638	4	4	5	False
2035	3	3	3	False
32941	2	2	2	False
38664	2	2	2	False
50562	1	1	2	False
34578	2	2	3	False
45058	2	2	2	False
5567	1	1	4	False
43862	6	7	20	False
4177	2	2	2	False
37730	2	2	3	False
2	2	3	7	False
19980	1	1	3	False
41160	1	1	2	False
24150	1	1	1	False
40107	1	1	4	False
5515	1	1	1	False
4675	1	1	1	False
2266	1	1	2	False
30617	1	1	1	False
42864	1	1	1	False
34310	2	2	4	False
16997	2	2	5	False
13170	2	2	2	False
24141	1	1	1	False
29848	1	1	1	False
14552	2	2	5	False
43891	4	4	5	False
10550	1	1	6	False
1027	1	1	2	False
2448	1	1	1	False
19751	1	1	1	False
6092	2	2	2	False
37542	1	1	1	False
1149	1	1	2	False
28877	6	6	13	False
36071	1	1	1	False
23360	1	1	1	False
5980	1	1	1	False
5818	1	1	1	False
2478	1	1	1	False
5888	1	1	2	False
8573	7	9	30	False
7773	2	2	2	False
27256	1	1	1	False
41774	1	1	1	False
52360	2	2	2	False
27225	2	3	5	False
11956	2	2	3	False
10517	1	1	1	False
37327	1	1	1	False
46738	1	1	1	False
40484	3	3	5	False
4400	1	1	3	False
18640	3	3	3	False
18725	1	2	3	False
6421	1	1	2	False
4727	1	1	1	False
49577	1	1	4	False
15182	2	3	3	False
49604	1	1	1	False
41210	1	1	4	False
21009	2	2	2	False
12953	3	3	199	False
38813	2	2	7	False
15047	1	1	1	False
15011	1	1	1	False
33497	1	1	2	False
9478	1	1	1	False
27297	3	4	6	False
42601	1	2	4	False
29239	1	1	1	False
4280	2	3	5	False
4306	2	2	3	False
43812	2	2	7	False
8811	2	2	3	False
7895	1	1	1	False
42578	2	2	2	False
7911	1	2	3	False
18432	1	1	1	False
51093	3	3	4	False
8143	1	1	2	False
8201	1	1	1	False
3513	1	1	1	False
38084	1	1	1	False
3501	2	2	3	False
26837	1	1	1	False
20771	1	1	1	False
22499	1	2	3	False
12178	1	1	1	False
3831	1	1	1	False
26787	2	2	2	False
51040	1	1	1	False
17795	1	1	1	False
51780	1	2	2	False
18336	1	1	1	False
3420	2	2	2	False
6472	1	1	1	False
49313	1	1	3	False
15856	1	1	3	False
34784	1	1	1	False
37105	1	1	1	False
36856	2	2	3	False
36295	1	1	1	False
23014	2	2	3	False
41777	1	1	1	False
4812	1	1	1	False
33723	1	1	2	False
27681	2	2	2	False
44565	2	2	3	False
25881	1	1	1	False
25407	1	1	2	False
27122	2	2	5	False
42464	1	1	1	False
7296	1	1	2	False
27082	2	2	14	False
39260	1	1	1	False
26677	1	1	1	False
11378	1	1	1	False
20451	2	2	7	False
51294	1	1	1	False
38284	1	1	1	False
40959	1	1	1	False
40047	1	1	1	False
9654	2	2	2	False
40776	2	2	5	False
20184	2	2	16	False
38909	1	2	2	False
77	1	1	2	False
23093	1	2	4	False
42793	1	1	1	False
16338	2	2	2	False
45762	1	1	1	False
11376	2	2	2	False
12774	2	2	5	False
9568	1	2	2	False
9709	2	2	2	False
16742	1	1	5	False
10678	2	2	3	False
15900	3	3	5	False
27283	1	1	1	False
46979	2	2	2	False
34944	2	2	2	False
16893	1	1	3	False
21405	2	2	3	False
49060	3	3	4	False
38845	1	2	2	False
37711	1	1	1	False
33194	3	3	3	False
33273	1	1	1	False
20327	1	1	1	False
40113	1	1	1	False
32868	1	1	1	False
5410	2	2	2	False
5501	1	1	1	False
6516	1	1	2	False
4707	1	1	1	False
25746	1	1	1	False
52158	2	2	4	False
14529	2	2	4	False
51984	1	2	3	False
49359	2	2	2	False
38506	1	1	1	False
41504	2	2	2	False
17346	1	1	1	False
27780	1	1	1	False
45314	1	1	1	False
2699	1	1	1	False
16873	2	2	2	False
20636	2	2	2	False
49260	1	1	1	False
52172	1	1	1	False
13538	1	1	1	False
47410	2	2	2	False
43957	3	3	3	False
17272	2	2	4	False
42915	2	2	2	False
42785	6	6	8	False
23490	1	1	1	False
44693	2	2	5	False
6292	1	1	3	False
1213	2	2	2	False
19729	2	2	2	False
5076	1	1	1	False
23398	1	2	2	False
23129	1	1	1	False
1264	2	2	2	False
28785	2	2	5	False
44886	1	1	1	False
19757	2	2	4	False
33362	4	4	28	False
47564	2	2	2	False
38900	1	1	1	False
38599	2	2	2	False
12025	1	1	1	False
41592	2	2	2	False
36002	1	1	1	False
21635	1	1	1	False
47488	1	1	1	False
26355	1	1	1	False
49695	2	2	3	False
14931	3	4	4	False
49438	2	2	36	False
44739	2	2	2	False
2596	1	1	1	False
26107	1	1	2	False
46694	1	1	1	False
49436	2	2	4	False
18683	1	1	1	False
49531	1	1	1	False
18739	1	1	1	False
8339	1	1	1	False
9473	2	2	2	False
1908	3	4	9	False
19190	1	1	1	False
30232	1	1	1	False
14999	2	2	4	False
15993	2	2	2	False
21883	1	1	2	False
19004	1	1	1	False
27599	1	1	2	False
50107	1	1	1	False
7887	1	1	1	False
43698	1	1	1	False
43839	2	2	2	False
30557	1	2	3	False
8847	3	3	4	False
14275	1	1	1	False
20842	1	1	1	False
19348	2	2	3	False
51821	2	2	2	False
7999	1	1	1	False
50734	3	3	3	False
3384	1	1	1	False
17758	1	2	2	False
14864	1	1	1	False
19572	1	1	1	False
14743	6	6	12	False
20784	1	2	2	False
51099	1	1	1	False
6682	1	1	1	False
29920	2	2	2	False
6676	2	2	2	False
28548	1	1	1	False
46126	2	2	2	False
50365	1	1	2	False
18129	1	1	1	False
50519	2	2	2	False
27276	1	1	3	False
7215	1	1	1	False
27818	1	1	1	False
32231	1	1	1	False
27762	1	1	1	False
44498	1	1	1	False
44392	2	2	6	False
24415	1	1	1	False
44347	1	2	2	False
24292	2	2	2	False
25860	1	1	2	False
9852	1	1	1	False
27087	1	1	1	False
39168	1	1	1	False
20280	2	2	5	False
40024	2	2	2	False
33000	2	2	2	False
4264	1	1	3	False
38537	1	2	2	False
35483	2	2	7	False
51657	1	1	1	False
35412	1	1	1	False
35500	1	1	1	False
45892	1	1	1	False
34199	1	1	2	False
29532	1	1	1	False
12588	1	1	1	False
308	1	1	2	False
24048	1	1	1	False
13212	1	1	1	False
37085	2	2	3	False
45240	2	2	3	False
37168	1	1	1	False
47259	1	1	1	False
12926	1	1	1	False
11819	2	2	3	False
43413	1	1	1	False
29356	1	2	3	False
26200	1	1	1	False
9571	3	3	4	False
7449	2	2	2	False
31669	1	1	1	False
43382	2	2	2	False
12761	2	2	2	False
47054	2	2	6	False
27238	2	2	2	False
11911	1	1	1	False
38538	2	5	26	False
36996	3	4	8	False
26536	1	1	1	False
13885	1	2	2	False
15392	1	1	1	False
2826	1	1	1	False
11295	1	1	1	False
11036	2	2	4	False
44026	1	1	3	False
36539	2	2	3	False
13884	1	1	1	False
555	2	2	3	False
37182	1	1	1	False
4494	1	1	1	False
29499	2	2	2	False
30558	1	1	2	False
5506	3	3	3	False
2308	2	2	4	False
50591	2	2	4	False
13434	2	2	2	False
50356	1	1	1	False
37117	1	1	1	False
18497	2	2	2	False
15961	1	1	1	False
31887	2	2	6	False
27842	1	1	1	False
38670	1	1	1	False
52024	1	1	1	False
23064	1	1	1	False
48943	1	1	1	False
45100	1	2	2	False
9310	1	1	1	False
21488	1	1	1	False
8414	1	1	1	False
30653	2	2	2	False
45741	2	2	3	False
50385	2	2	2	False
41247	2	2	2	False
15905	1	1	1	False
24080	1	1	2	False
6982	2	3	7	False
34937	2	2	3	False
50229	1	1	1	False
33199	2	2	2	False
33746	2	2	47	False
19817	1	1	1	False
9496	1	1	1	False
1147	1	1	1	False
23226	1	1	1	False
2440	1	1	1	False
48050	1	1	2	False
1143	1	2	2	False
5891	2	2	4	False
15432	1	1	1	False
8335	2	2	2	False
4991	1	1	1	False
41498	1	1	1	False
38880	1	1	1	False
6905	2	2	7	False
11777	1	1	1	False
33565	1	1	1	False
49651	1	1	1	False
6489	1	1	3	False
37264	2	2	2	False
18726	1	1	1	False
49713	1	1	1	False
29702	1	1	7	False
44727	2	2	2	False
4403	2	2	2	False
6387	1	1	1	False
4411	1	1	1	False
12031	1	1	3	False
49659	1	1	3	False
10910	2	2	5	False
25946	1	1	1	False
19069	1	1	1	False
30142	2	2	15	False
21907	2	2	3	False
51393	1	1	1	False
21745	2	2	2	False
15070	1	1	1	False
15002	1	1	4	False
30154	2	2	2	False
24915	1	2	2	False
27436	1	1	1	False
8813	1	1	1	False
35231	1	1	1	False
18392	2	2	3	False
14325	1	1	1	False
23843	1	1	1	False
50809	2	2	3	False
49848	2	2	5	False
18870	2	2	5	False
3803	1	1	1	False
3557	2	2	2	False
19514	2	2	3	False
26953	2	2	2	False
19491	1	1	1	False
36826	2	2	4	False
42210	1	1	2	False
45197	1	1	1	False
44473	2	2	3	False
24357	2	2	8	False
25853	1	1	1	False
24389	1	1	1	False
50381	1	1	1	False
14423	2	2	2	False
26706	2	2	3	False
14441	1	1	1	False
2270	1	1	1	False
41209	1	1	1	False
4252	1	1	1	False
50597	2	2	2	False
29987	1	1	1	False
35408	3	3	5	False
20440	1	1	1	False
51572	1	1	1	False
25190	2	2	3	False
25036	1	1	1	False
35577	1	1	1	False
41040	2	2	3	False
2703	1	1	1	False
29370	1	1	1	False
20698	2	2	2	False
21082	1	1	1	False
42921	1	1	1	False
31848	1	1	1	False
12819	1	1	1	False
6370	1	1	1	False
10117	4	4	7	False
12370	1	1	1	False
5348	2	2	2	False
9557	3	3	3	False
13214	2	2	3	False
12928	2	2	3	False
16806	2	2	20	False
9914	1	1	1	False
12448	1	1	1	False
16606	1	1	1	False
11806	1	1	1	False
37759	2	2	8	True
13352	1	1	1	False
29913	1	1	1	False
38985	1	1	1	False
50492	2	2	2	False
43918	2	2	2	False
29856	1	1	1	False
16143	2	2	3	False
8424	2	2	8	False
13454	1	1	1	False
33203	2	2	2	False
29739	1	1	1	False
22737	2	2	4	False
33021	1	1	1	False
34494	1	1	1	False
41370	2	2	2	False
20711	1	1	1	False
47886	1	1	1	False
35275	2	2	2	False
691	1	1	1	False
26556	1	1	1	False
45738	1	1	1	False
21509	2	2	2	False
40860	1	1	1	False
7488	2	2	2	False
8435	1	2	3	False
45199	1	1	1	False
51970	1	1	1	False
35105	1	1	1	False
45799	1	1	1	False
17312	1	1	1	False
33240	1	1	1	False
9682	1	1	2	False
38593	1	1	1	False
2105	2	2	3	False
28741	1	1	1	False
23308	1	1	1	False
28662	2	2	2	False
48124	1	1	1	False
23228	1	1	1	False
22420	1	1	1	False
44730	2	2	6	False
52323	2	2	2	False
12119	1	1	1	False
40446	3	3	5	False
6915	1	1	1	False
38847	2	2	3	False
34200	1	1	2	False
5081	1	1	1	False
49793	1	1	1	False
34337	1	1	1	False
48673	1	1	1	False
10057	2	2	5	False
18732	1	1	2	False
18627	3	3	3	False
10042	2	2	2	False
37678	1	1	1	False
41919	2	3	7	False
36373	2	2	4	False
51641	1	1	4	False
34736	2	2	6	False
23326	1	1	5	False
40456	1	1	4	False
38495	1	2	3	False
27760	1	1	3	False
43630	1	1	3	False
42561	2	2	10	False
23870	1	1	1	False
6673	1	1	1	False
20462	1	1	4	False
33931	1	1	5	False
13076	2	2	8	False
7715	2	2	6	False
20877	1	1	1	False
42652	1	1	2	False
39588	2	2	4	False
3558	1	1	3	False
38035	2	2	6	False
39911	1	2	4	False
7194	2	2	3	False
41295	1	1	2	False
25767	1	1	4	False
20467	1	1	3	False
9309	1	1	3	False
19275	1	1	3	False
31279	1	1	1	False
11189	2	2	7	False
39381	1	1	2	False
28189	1	1	2	False
32205	1	1	1	False
35441	2	2	8	False
45505	1	1	3	False
34539	1	1	1	False
10655	1	1	2	False
34197	1	2	3	False
37973	1	1	2	False
50937	1	1	1	False
39880	1	1	2	False
8148	1	1	2	False
25691	1	1	3	False
25367	2	3	4	False
35382	2	3	4	False
45493	1	1	2	False
12513	1	1	3	False
11095	1	1	2	False
28922	2	2	6	False
34901	2	2	4	False
30250	1	1	2	False
9097	2	2	3	False
26094	2	2	4	False
39550	1	1	1	False
12180	1	1	3	False
8093	1	1	2	False
23828	1	1	2	False
26054	2	3	4	False
19579	2	2	3	False
31187	1	1	1	False
8055	1	1	2	False
37873	1	1	2	False
4756	2	2	3	False
31390	2	2	2	False
27086	1	1	2	False
51578	1	1	2	False
29651	1	1	2	False
1273	1	1	2	False
37472	2	2	4	False
29749	1	1	1	False
23701	1	1	1	False
27211	3	3	4	False
41219	2	2	4	False
31577	1	1	2	False
27651	2	2	6	False
43765	1	1	2	False
43677	1	1	2	False
26034	1	1	1	False
39516	2	2	3	False
20772	3	4	7	True
51126	1	1	2	False
46491	1	2	3	False
3532	1	1	2	False
3506	2	2	4	False
33692	1	1	2	False
6727	1	1	2	False
46156	1	1	2	False
28526	1	1	2	False
42840	1	1	2	False
45972	2	2	28	False
46417	1	1	2	False
47024	1	1	2	False
24673	1	1	1	False
28963	1	1	2	False
48032	2	2	3	False
7143	2	2	5	False
15360	2	2	4	False
38948	2	2	3	False
11078	2	2	6	False
19072	1	1	2	False
1914	1	1	1	False
50140	1	1	2	False
43693	2	2	4	False
14211	2	2	4	False
39580	2	2	4	False
42086	1	1	1	False
532	2	2	4	False
42285	3	3	4	False
42885	1	1	1	False
11841	1	1	1	False
51382	1	1	1	False
45467	2	2	6	False
45608	2	2	15	False
20536	2	2	3	False
51471	1	2	3	False
24861	3	3	6	False
24866	1	1	2	False
45495	1	1	2	False
35505	1	1	3	False
20474	2	2	4	False
35123	1	2	5	False
9305	1	1	1	False
8362	1	1	2	False
11319	2	2	3	False
1277	1	1	2	False
34753	2	2	3	False
15175	1	1	2	False
5518	2	2	4	False
37699	4	4	5	False
7907	1	1	3	False
43645	2	3	4	False
50541	2	2	6	False
717	1	1	1	False
43251	1	1	2	False
38019	1	1	2	False
39599	1	1	2	False
39488	3	3	66	False
3398	1	1	1	False
17718	1	1	2	False
38078	1	1	2	False
20763	2	2	3	False
20753	4	5	17	False
41118	1	1	1	False
34382	1	1	1	False
32785	1	1	1	False
31126	2	2	6	False
39452	1	1	1	False
846	1	2	2	False
32273	1	1	2	False
22605	2	2	14	False
2313	2	2	13	False
51536	2	2	5	False
33935	1	1	1	False
35624	1	2	2	False
20484	1	1	2	False
44102	1	1	2	False
15477	2	2	2	False
8346	1	1	2	False
30413	1	1	1	False
30372	2	2	3	False
29692	1	1	1	False
2239	1	1	2	False
20224	2	2	3	False
11271	4	5	14	False
28836	1	1	1	False
35997	1	1	2	False
7763	2	2	3	False
6284	1	1	1	False
37480	2	2	8	False
6071	1	1	2	False
34233	1	1	2	False
33464	1	1	1	False
9439	1	1	2	False
4996	1	1	1	False
48467	1	1	2	False
17594	1	1	1	False
17574	1	1	1	False
41704	1	1	2	False
29178	1	1	2	False
29161	1	1	2	False
37675	1	1	1	False
23923	1	1	2	False
3414	1	1	1	False
22389	1	1	1	False
17704	1	1	2	False
17811	2	2	4	False
49945	1	1	2	False
19533	1	1	1	False
20752	3	3	12	False
39781	3	3	4	False
18783	3	5	17	False
18290	2	2	3	False
282	1	1	1	False
36816	2	2	3	False
6725	1	1	1	False
44326	1	1	2	False
25904	2	2	3	False
25119	1	1	1	False
35386	1	1	1	False
46444	1	1	1	False
46437	1	1	2	False
43897	2	2	3	False
35286	2	2	10	False
16	1	1	2	False
43329	2	2	3	False
28312	1	1	3	False
2172	2	2	14	False
35277	1	1	1	False
40134	1	1	1	False
30425	2	2	2	False
47492	1	1	2	False
31803	1	1	2	False
41765	3	3	6	False
42819	2	2	2	False
31678	1	1	2	False
4078	5	5	7	False
37312	2	2	3	False
44866	1	1	1	False
19796	1	1	1	False
5946	1	1	2	False
48041	1	1	1	False
29425	2	2	2	False
249	1	2	3	False
37247	4	4	4	False
22743	1	1	1	False
50204	1	1	2	False
6050	1	1	1	False
13900	2	2	7	False
19029	2	2	2	False
41712	2	2	3	False
29328	1	1	1	False
15682	1	1	1	False
7929	2	2	2	False
32485	2	2	3	False
36422	1	1	1	False
50116	1	1	1	False
8985	2	2	3	False
25059	2	2	2	False
9102	1	1	1	False
27514	3	3	3	False
45208	1	1	2	False
38117	1	1	1	False
18884	2	2	3	False
39531	2	2	3	False
23579	1	1	1	False
26867	1	1	2	False
8154	1	1	2	False
50973	1	1	1	False
8193	1	1	2	False
39514	1	2	3	False
22471	1	1	1	False
19301	1	1	1	False
19544	2	2	2	False
39868	2	2	2	False
50726	1	1	1	False
18851	1	1	1	False
35897	2	2	4	False
8041	2	2	3	False
14321	2	2	3	False
35807	2	2	4	False
37979	2	2	4	False
42169	2	2	5	False
42329	1	1	2	False
42200	2	2	2	False
37727	1	1	1	False
1496	1	1	1	False
44351	1	1	1	False
43874	1	1	2	False
9839	1	1	1	False
5507	1	1	2	False
30629	2	2	2	False
45481	1	1	1	False
45938	2	2	4	False
51534	1	1	2	False
35439	2	3	8	False
4293	2	3	24	False
35630	2	2	3	False
45973	1	1	1	False
31966	2	2	2	False
888	1	1	1	False
31908	2	2	2	False
29570	1	1	1	False
11589	1	1	1	False
31065	2	2	2	False
17928	2	2	2	False
25589	2	2	2	False
46945	1	1	2	False
21535	1	1	1	False
30465	1	1	1	False
10626	1	1	1	False
30576	2	2	2	False
42845	1	1	1	False
52082	1	1	2	False
5938	1	1	1	False
968	2	2	2	False
44857	1	1	1	False
23429	2	2	14	False
6047	2	2	2	False
48150	1	1	1	False
5069	1	2	3	False
33473	1	1	1	False
33569	1	1	2	False
30416	1	1	1	False
26488	1	1	1	False
40510	3	3	5	False
47548	1	1	2	False
35072	2	2	2	False
37369	2	2	3	False
5002	1	1	1	False
8601	2	2	2	False
29721	3	3	4	False
34745	1	1	1	False
24548	1	1	2	False
19012	1	1	1	False
30143	1	1	2	False
31556	1	1	3	False
21753	2	2	2	False
15430	3	3	4	False
32410	1	1	2	False
32429	1	1	1	False
7870	2	2	3	False
27576	1	1	1	False
43602	2	2	2	False
43776	2	2	2	False
29135	1	1	1	False
25005	1	2	2	False
32546	1	1	1	False
32344	1	1	1	False
27020	1	1	1	False
39901	1	1	2	False
51123	1	1	1	False
8147	1	1	1	False
35758	1	1	1	False
51142	1	1	1	False
26809	1	1	1	False
49992	1	1	1	False
19261	1	1	1	False
34039	2	2	3	False
35730	2	2	7	False
14789	1	1	1	False
37970	1	1	1	False
39952	2	2	3	False
3500	1	1	1	False
49955	2	2	5	False
38040	2	2	3	False
463	2	2	2	False
43043	1	1	2	False
50593	1	1	1	False
47801	1	1	1	False
4020	1	1	1	False
34821	1	1	1	False
50475	2	2	2	False
28476	2	2	4	False
519	1	1	1	False
15953	2	2	2	False
34903	2	2	25	False
25932	1	2	3	False
4614	1	1	2	False
25938	1	1	1	False
24547	2	2	2	False
39255	2	2	2	False
7372	1	1	1	False
39135	4	4	5	False
13785	1	1	1	False
4124	1	1	1	False
20471	1	1	1	False
20486	1	1	1	False
4310	1	1	2	False
24979	1	1	1	True
20482	2	2	4	False
15630	1	1	1	False
37231	1	2	2	False
52339	2	2	3	False
11594	1	2	2	False
33414	2	2	2	False
29413	1	1	1	False
28239	2	2	2	False
37776	2	2	2	False
21387	1	1	1	False
29419	1	1	1	False
29518	3	3	4	False
37142	2	2	2	False
31536	1	1	1	False
30671	1	1	1	False
24701	1	1	1	False
29966	1	1	1	False
16998	1	1	1	False
32722	2	2	2	False
49337	1	1	1	False
37799	1	1	1	False
7458	1	1	1	False
17420	2	2	2	False
29429	1	1	1	False
5717	1	2	2	False
17250	3	3	4	False
10905	1	1	1	False
45269	2	2	3	False
30592	3	3	3	False
34309	1	2	2	False
45213	1	1	1	False
16121	4	4	4	False
4781	1	1	1	False
23035	1	1	1	False
15828	1	1	1	False
4529	1	1	1	False
11243	2	2	2	False
38298	1	1	1	False
27759	2	2	2	False
26137	1	1	1	False
5576	1	1	1	False
2386	1	1	1	False
1259	1	1	2	False
23443	2	2	2	False
48090	2	2	28	False
13026	2	2	8	False
23575	1	1	1	False
31017	3	3	3	False
28231	2	2	2	False
13666	2	2	2	False
40517	1	1	1	False
36436	1	1	1	False
35153	2	2	5	False
37561	1	1	1	False
13114	1	1	1	False
46681	1	1	1	False
8622	1	1	1	False
49597	1	1	2	False
10003	2	2	2	False
4867	2	2	4	False
49697	2	2	3	False
48564	1	1	1	False
11583	1	1	1	False
46878	2	2	2	False
21750	1	1	1	False
47582	2	2	4	False
8884	1	1	1	False
32604	2	2	15	False
8732	1	1	1	False
42605	1	1	1	False
32337	1	1	1	False
35250	1	1	1	False
3479	1	1	1	False
12257	2	2	2	False
17736	1	1	1	False
46535	1	1	1	False
8194	1	1	1	False
19349	1	1	1	False
49958	1	1	1	False
50722	5	5	89	False
19373	1	1	1	False
35882	1	1	1	False
35812	1	1	1	False
35765	4	4	12	False
19462	1	1	1	False
50850	1	1	1	False
51788	2	2	2	False
8175	2	2	15	False
31269	2	2	3	False
23811	1	1	1	False
51167	1	1	2	False
25728	2	2	2	False
18272	1	1	1	False
2004	1	1	1	False
41752	2	2	2	False
22945	2	2	2	False
42328	1	1	1	False
10845	1	1	1	False
42299	1	1	1	False
42429	1	1	1	False
9327	2	2	2	False
50563	1	1	1	False
24710	2	2	3	False
13358	1	1	1	False
1448	1	1	1	False
11207	1	1	1	False
24411	1	1	1	False
44430	2	3	8	False
44427	1	1	1	False
25876	1	1	1	False
38470	2	2	6	False
25323	1	1	1	False
44388	1	1	1	False
37888	1	1	1	False
9762	2	2	2	False
4569	1	1	1	False
42860	1	1	1	False
49017	1	1	2	False
45370	1	1	1	False
33195	1	1	1	False
34482	4	4	4	False
20047	1	1	1	False
28077	2	2	4	False
35401	1	1	1	False
35410	1	1	1	False
20445	1	1	1	False
20499	2	2	5	False
15690	1	1	1	False
30341	1	1	1	False
32084	1	1	1	False
41044	1	1	1	False
26422	1	1	1	False
34396	1	1	1	False
51948	1	1	1	False
5793	1	1	1	False
23685	1	1	1	False
12751	2	2	2	False
26237	2	2	2	False
13520	1	1	1	False
13796	1	1	1	False
16935	2	2	2	False
11821	2	2	2	False
13658	2	2	5	False
12478	2	2	6	False
36159	2	2	2	False
473	1	1	1	False
23761	2	2	4	False
26532	1	1	1	False
30364	1	1	1	False
2087	1	1	1	False
36099	4	4	4	False
11172	1	1	1	False
40730	1	1	1	False
33105	1	1	1	False
41747	1	1	1	False
29368	1	1	1	False
36404	2	2	2	False
26501	1	1	1	False
42827	1	1	1	False
17407	1	1	1	False
2627	2	2	2	False
42712	2	3	3	False
22967	2	2	2	False
11239	2	2	2	False
41744	1	1	1	False
16190	2	2	2	False
52049	1	1	1	False
703	2	2	2	False
14568	1	1	1	False
42834	2	2	3	False
676	2	2	2	False
8476	1	1	1	False
49386	1	1	1	False
40660	2	2	2	False
8467	1	1	1	False
21095	2	2	2	False
16062	1	1	1	False
50262	3	3	5	False
48957	2	2	2	False
50331	1	1	1	False
52129	1	1	1	False
52123	2	2	2	False
49348	2	2	2	False
47261	2	2	3	False
37096	1	1	1	False
20258	1	1	1	False
9510	2	2	5	False
2371	2	2	2	False
7707	2	2	3	False
28893	1	1	1	False
19667	1	1	1	False
1270	1	1	1	False
47905	4	6	40	False
23450	2	2	7	False
37379	2	2	2	False
34723	1	1	1	False
11540	2	2	2	False
5121	1	1	1	False
5103	3	3	3	False
41507	1	1	1	False
15508	1	1	1	False
29840	1	3	3	False
21151	2	3	12	False
22081	2	2	4	False
27826	2	2	3	False
40489	1	1	1	False
13680	1	1	1	False
15170	2	2	2	False
15788	1	1	1	False
37572	2	2	2	False
51308	3	3	3	False
18992	1	1	1	False
22583	1	1	1	False
6493	1	1	1	False
19165	1	1	1	False
47227	1	1	1	False
19048	1	1	1	False
26407	1	2	2	False
32353	1	1	1	False
29116	3	3	4	False
32534	2	2	3	False
25103	1	1	1	False
8737	3	3	6	False
8806	1	1	1	False
25153	1	1	1	False
9158	2	2	3	False
32308	1	1	1	False
18451	1	1	1	False
36663	2	2	2	False
51175	1	1	1	False
17796	1	1	1	False
49879	2	2	3	False
14794	2	2	2	False
3631	2	2	2	False
14897	1	1	1	False
46550	2	2	3	False
14780	2	2	2	False
9565	2	2	2	False
46106	2	2	3	False
26464	1	1	1	False
21977	1	1	1	False
7401	1	1	1	False
47358	1	1	1	False
45025	1	1	1	False
34247	2	2	3	False
44420	2	2	2	False
24307	2	3	3	False
1945	1	1	1	False
1915	1	1	1	False
14355	1	1	1	False
9830	1	1	1	False
10620	1	1	1	False
9626	1	1	1	False
37781	1	1	1	False
10805	1	1	1	False
46016	1	1	1	False
46384	1	1	1	False
45600	2	2	2	False
51662	1	1	1	False
45547	2	2	2	False
45496	1	1	1	False
35352	2	2	2	False
44379	1	1	1	False
8294	4	4	8	False
13108	1	1	1	False
41514	1	1	1	False
41534	1	1	2	False
29345	1	1	1	False
17961	1	1	1	False
13941	1	1	1	False
38834	2	2	2	False
9649	2	2	2	False
24107	1	1	1	False
12787	1	1	1	False
15954	1	1	1	False
20594	2	2	2	False
43335	1	1	1	False
26366	1	1	1	False
26168	1	1	1	False
12307	4	4	4	False
7519	2	2	2	False
52333	1	1	1	False
10028	2	2	2	False
28509	1	1	1	False
50286	1	1	1	False
24183	1	1	1	False
41785	2	2	2	False
34555	1	1	1	False
10833	2	2	2	False
29766	1	1	1	False
21101	3	3	9	False
21327	1	1	1	False
48813	1	1	1	False
5543	3	3	9	False
35112	1	1	1	False
27991	2	2	4	False
47834	2	2	24	False
38181	1	1	1	False
38188	2	2	2	False
33313	2	2	4	False
8440	2	2	3	False
16058	1	1	1	False
9263	1	1	1	False
24037	2	2	2	False
21527	1	1	1	False
33186	1	1	1	False
36939	2	2	5	False
21194	1	1	1	False
21972	2	2	2	False
13306	1	1	1	False
40133	1	1	1	False
28679	3	3	4	False
2373	2	2	3	False
19694	3	3	3	False
1050	1	1	1	False
37452	4	5	8	False
1031	1	1	1	False
2381	1	1	1	False
23358	3	3	5	False
1192	2	2	2	False
1281	2	2	2	False
23246	1	1	1	False
27234	2	2	3	False
41781	1	1	1	False
16590	2	2	11	False
16724	1	1	1	False
12069	1	1	1	False
23028	1	1	1	False
6601	1	1	1	False
15260	1	1	1	False
38652	1	1	1	False
6904	2	2	2	False
12002	1	1	1	False
48538	1	1	1	False
18705	1	1	1	False
42136	1	1	1	False
42118	2	2	2	False
41093	1	1	1	False
18466	1	1	1	False
13062	2	2	4	False
15436	2	2	594	False
4536	2	2	677	False
20487	2	2	326	False
10806	1	2	129	False
33554	2	2	140	False
32571	1	2	234	False
40715	1	1	310	False
6224	5	6	141	False
42237	1	1	82	False
13442	1	1	43	False
36012	3	3	116	False
22530	1	2	60	False
24096	1	2	36	False
42718	1	2	42	False
14289	1	1	58	False
2958	1	1	11	False
3211	1	2	17	False
45192	1	2	39	False
28304	1	1	28	False
5666	1	1	26	False
31344	1	3	15	False
39251	1	1	17	False
41830	4	5	20	False
49519	2	2	26	False
16551	1	1	15	False
43705	3	3	68	False
20003	2	2	42	False
45576	1	2	46	False
51003	1	1	11	False
46685	2	2	25	False
34500	2	2	16	False
10834	1	1	16	False
49989	2	2	37	False
25404	1	1	8	False
38656	2	2	62	False
45074	1	1	4	False
19230	1	1	9	False
7702	2	2	17	False
29611	1	1	65	False
29130	1	1	6	False
31881	1	1	29	False
257	2	2	21	False
41912	1	1	8	False
40400	1	2	14	False
3427	2	2	7	False
8621	1	3	15	False
6240	1	3	26	False
35993	1	1	24	False
32691	1	1	24	False
11088	2	2	18	False
15478	1	1	17	False
131	2	2	8	False
5371	1	1	22	False
23859	2	2	14	False
